height,width,area,max_row,min_row,mean,median,hw_ratio,burst
11,64,704,153,142,0.877404750141834,0.391481308662176,0.171875,0
10,63,630,121,111,0.8267767309094581,0.1295733602848112,0.15873015873015872,0
12,63,756,74,62,0.5801685992890813,0.3111029209731272,0.19047619047619047,0
12,74,888,177,165,0.5700072363907106,0.23922821445440018,0.16216216216216217,0
41,330,13530,187,146,1.287348378283881,1.003589357708077,0.12424242424242424,0
41,330,13530,187,146,1.287348378283881,1.003589357708077,0.12424242424242424,1
14,59,826,187,173,0.8041930254642027,0.0,0.23728813559322035,0
12,66,792,55,43,0.5594871374685167,0.34125486956190837,0.18181818181818182,0
12,59,708,123,111,0.6523126212226413,0.023359920463959735,0.2033898305084746,0
11,57,627,121,110,0.6813184723145879,0.0,0.19298245614035087,0
24,84,2016,56,32,0.5802785018726059,0.2986968687948679,0.2857142857142857,0
13,60,780,182,169,0.589734111366693,0.0,0.21666666666666667,0
19,134,2546,119,100,0.5223882129007512,0.12253226900411747,0.1417910447761194,0
12,51,612,178,166,0.778460148501379,0.0,0.23529411764705882,0
15,76,1140,124,109,0.5153309528535843,0.0511496431273246,0.19736842105263158,0
15,48,720,49,34,0.4666228355871152,0.30020991540786407,0.3125,0
21,100,2100,54,33,0.47192436888993267,0.1145895503829772,0.21,0
24,44,1056,175,151,0.4363655382431196,0.0,0.5454545454545454,0
98,322,31556,187,89,0.7762991113546527,0.5628884425146926,0.30434782608695654,1
46,332,15272,187,141,0.500388379841347,0.20319188526053553,0.13855421686746988,1
23,62,1426,187,164,0.5582211693343845,0.4204665216860065,0.3709677419354839,1
37,60,2220,185,148,0.5867933732433391,0.3945889739161549,0.6166666666666667,1
38,226,8588,187,149,0.6716680008381883,0.48913039906000944,0.168141592920354,1
69,989,68241,187,118,0.5389587212649964,0.11694302941682223,0.06976744186046512,1
57,140,7980,187,130,0.6184480346631042,0.3565118059834443,0.40714285714285714,1
63,79,4977,187,124,0.725110999088668,0.34905830934500853,0.7974683544303798,1
34,724,24616,69,35,0.535821757557673,0.27650847060209194,0.04696132596685083,0
35,682,23870,71,36,0.4744940439219859,0.2065474925810037,0.051319648093841645,0
0,0,0,0,0,0.0,0.0,0.0,0
12,52,624,122,110,0.48949273601475474,0.1272845621313902,0.23076923076923078,0
13,47,611,136,123,0.5703619837079478,0.16982501522912027,0.2765957446808511,0
33,182,6006,70,37,0.48312326585487525,0.19480138355449497,0.1813186813186813,0
11,75,825,187,176,0.57009839051077,0.10322015283640931,0.14666666666666667,0
10,68,680,128,118,0.4665511589956663,0.19988302562019478,0.14705882352941177,0
12,56,672,130,118,0.6166420223719866,0.18646180597766973,0.21428571428571427,0
15,75,1125,135,120,0.7272128222378023,0.4345044280379051,0.2,0
40,102,4080,168,128,0.717862790205015,0.5374109204730819,0.39215686274509803,1
40,102,4080,168,128,0.717862790205015,0.5374109204730819,0.39215686274509803,0
14,64,896,130,116,0.6273495280508248,0.0,0.21875,0
20,78,1560,123,103,0.7003273532757424,0.12386754746859885,0.2564102564102564,0
24,100,2400,135,111,0.489113795142443,0.2854551506068233,0.24,0
19,38,722,173,154,0.409254309955592,0.0,0.5,0
22,72,1584,131,109,0.7093516744197039,0.121815293323198,0.3055555555555556,0
183,64,11712,187,4,0.5876674219147562,0.0,2.859375,0
13,48,624,123,110,0.5065757133692896,0.24593181197135303,0.2708333333333333,0
11,70,770,135,124,0.6811618971170919,0.22307473907393294,0.15714285714285714,0
12,63,756,177,165,0.5052052510164006,0.0,0.19047619047619047,0
17,99,1683,52,35,0.5492350522882904,0.11499737390575415,0.1717171717171717,0
19,59,1121,116,97,0.5464509373653267,0.07847542019101941,0.3220338983050847,0
21,125,2625,187,166,0.4423802643737824,0.0,0.168,0
14,61,854,136,122,0.6185348172492642,0.2123450026853041,0.22950819672131148,0
11,56,616,46,35,0.5947232318485182,0.25455824600739557,0.19642857142857142,0
14,46,644,187,173,0.5815136052076129,0.0,0.30434782608695654,0
37,217,8029,187,150,0.7350012938152041,0.4916115822336546,0.17050691244239632,1
37,217,8029,187,150,0.7350012938152041,0.4916115822336546,0.17050691244239632,0
18,60,1080,53,35,0.47931971721986144,0.17417268962324278,0.3,0
22,117,2574,54,32,0.5656042915832556,0.20351587651729658,0.18803418803418803,0
15,74,1110,48,33,0.6269445238279513,0.2834201611663519,0.20270270270270271,0
13,60,780,144,131,0.8298836725016018,0.08267149454019125,0.21666666666666667,0
15,64,960,51,36,0.4873560533168025,0.09175997264265412,0.234375,0
16,101,1616,79,63,0.61159084929934,0.40022125240645384,0.15841584158415842,0
17,81,1377,184,167,0.4733399369327149,0.1261565782342829,0.20987654320987653,0
11,66,726,53,42,0.4932064566483595,0.1429667669844588,0.16666666666666666,0
19,33,627,187,168,0.5063150587835347,0.1394664821959318,0.5757575757575758,0
13,70,910,123,110,0.6251114949435679,0.1801281141928823,0.18571428571428572,0
18,93,1674,49,31,0.6421595276182954,0.23615973778859556,0.1935483870967742,0
14,79,1106,186,172,0.4788294258868414,0.045710332902143026,0.17721518987341772,0
11,66,726,177,166,0.5434968899584999,0.18259442862088,0.16666666666666666,0
17,37,629,170,153,0.47321521382676407,0.1538496739906091,0.4594594594594595,0
14,48,672,126,112,0.5228640927581474,0.0707958453816782,0.2916666666666667,0
13,77,1001,158,145,0.6366040315241768,0.15963026605841288,0.16883116883116883,0
21,52,1092,131,110,0.5417190128243118,0.12605041357829747,0.40384615384615385,0
13,69,897,53,40,0.4919493659624232,0.060689241471503584,0.18840579710144928,0
20,52,1040,175,155,0.5156913542842125,0.11003202525584063,0.38461538461538464,0
0,0,0,0,0,0.0,0.0,0.0,0
12,67,804,154,142,0.6174912090573219,0.443071388911697,0.1791044776119403,0
17,42,714,187,170,0.6226643333898486,0.041907679754688426,0.40476190476190477,0
0,0,0,0,0,0.0,0.0,0.0,0
38,49,1862,169,131,0.46018640136622946,0.0,0.7755102040816326,0
25,88,2200,187,162,0.47559988709702916,0.0,0.2840909090909091,0
0,0,0,0,0,0.0,0.0,0.0,0
11,61,671,121,110,0.7526231138741496,0.0030585044456225446,0.18032786885245902,0
10,66,660,158,148,0.7330624129015507,0.17761591679312547,0.15151515151515152,0
11,78,858,187,176,0.7064898025392993,0.06414391598775201,0.14102564102564102,0
11,60,660,121,110,0.5958789805837177,0.0,0.18333333333333332,0
19,103,1957,54,35,0.4609684491253506,0.18587832445947838,0.18446601941747573,0
29,96,2784,69,40,0.597137933041946,0.3417446179221035,0.3020833333333333,0
14,69,966,56,42,0.5162076505152743,0.32098774365877025,0.2028985507246377,0
13,59,767,130,117,0.5988000671555813,0.38717925176618817,0.22033898305084745,0
0,0,0,0,0,0.0,0.0,0.0,0
13,85,1105,68,55,0.5701215991780073,0.37393482653671584,0.15294117647058825,0
25,80,2000,66,41,0.5422910349765857,0.2607140054509432,0.3125,0
10,64,640,121,111,0.5229249569574961,0.19969379804518822,0.15625,0
15,103,1545,48,33,0.6023901558728043,0.3097400118889675,0.14563106796116504,0
12,51,612,121,109,0.5701024183465121,0.10118109969338868,0.23529411764705882,0
11,63,693,187,176,0.8760181601686533,0.11358023424516207,0.1746031746031746,0
117,122,14274,187,70,0.3717762708130642,0.0,0.9590163934426229,0
15,77,1155,55,40,0.4142715412070574,0.13379689385766325,0.19480519480519481,0
25,150,3750,68,43,0.49183712657712997,0.21569721813213202,0.16666666666666666,0
12,53,636,121,109,0.45864573928122937,0.13563828838410502,0.22641509433962265,0
25,141,3525,65,40,0.4647824690690761,0.149584291514741,0.1773049645390071,0
18,111,1998,109,91,0.4789707909828975,0.22287111666629536,0.16216216216216217,0
33,138,4554,66,33,0.47953163361411455,0.178812479755417,0.2391304347826087,0
14,58,812,123,109,0.46223831730097836,0.013873583341004973,0.2413793103448276,0
24,120,2880,56,32,0.5553386598864973,0.3298333144454061,0.2,0
10,62,620,155,145,0.772654597347865,0.2622320593514367,0.16129032258064516,0
34,345,11730,66,32,0.5318148334616892,0.19155463991323884,0.09855072463768116,0
25,60,1500,177,152,0.7226123578418654,0.12222935957677472,0.4166666666666667,0
15,54,810,57,42,0.5790639435600597,0.3875009712135004,0.2777777777777778,0
23,41,943,155,132,0.5068805014232194,0.07434040490408364,0.5609756097560976,0
15,77,1155,180,165,0.5358291791937995,0.0,0.19480519480519481,0
21,70,1470,53,32,0.5021042122151539,0.3154418832670848,0.3,0
24,62,1488,56,32,0.5512641185124343,0.27591598539168855,0.3870967741935484,0
21,64,1344,52,31,0.49630849006956407,0.22710630057589315,0.328125,0
21,37,777,172,151,0.4656978997111875,0.012517003316745434,0.5675675675675675,0
14,45,630,125,111,0.4634921230593352,0.0,0.3111111111111111,0
11,72,792,126,115,0.9391924266380791,0.3610687275699156,0.1527777777777778,0
24,144,3456,56,32,0.5829762275817667,0.22657661101040225,0.16666666666666666,0
14,72,1008,179,165,0.5960370427889887,0.21078578457463065,0.19444444444444445,0
10,63,630,86,76,0.6213828844168154,0.3465162429415086,0.15873015873015872,0
11,56,616,128,117,0.6317583036748642,0.2854862610815722,0.19642857142857142,0
19,98,1862,57,38,0.6448174316260421,0.3520698570302291,0.19387755102040816,0
23,145,3335,54,31,0.5881699969772749,0.15586533659566804,0.15862068965517243,0
12,80,960,122,110,0.5884731986832209,0.19902817751143811,0.15,0
11,74,814,56,45,0.5478893577448829,0.3273031726859572,0.14864864864864866,0
13,51,663,180,167,0.5043962776753512,0.0,0.2549019607843137,0
14,50,700,153,139,0.462904215304275,0.29650769345335376,0.28,0
16,63,1008,153,137,0.673267758268059,0.1028507008826746,0.25396825396825395,0
18,90,1620,126,108,0.6981657598484293,0.11213836297346182,0.2,0
13,55,715,55,42,0.5655376086358509,0.3715958534134252,0.23636363636363636,0
17,82,1394,55,38,0.4997671328924319,0.2877720528826406,0.2073170731707317,0
13,85,1105,129,116,0.6168322556912117,0.17647011306360794,0.15294117647058825,0
13,66,858,153,140,0.7954796927080054,0.11988915377546652,0.19696969696969696,0
13,75,975,158,145,1.0756734813942173,0.41718248922973733,0.17333333333333334,0
18,94,1692,50,32,0.6077745940233888,0.4361961755089115,0.19148936170212766,0
19,99,1881,166,147,0.5723934081377015,0.0,0.1919191919191919,0
12,76,912,159,147,0.7357897688886158,0.1028204201935317,0.15789473684210525,0
65,118,7670,130,65,0.5567847890438447,0.15626863634454663,0.5508474576271186,0
18,109,1962,50,32,0.5644750335476477,0.2787245448804134,0.1651376146788991,0
15,48,720,125,110,0.5725340580370579,0.36402155097607103,0.3125,0
18,38,684,170,152,0.45329643333684,0.0015249585264464317,0.47368421052631576,0
19,76,1444,50,31,0.5877816193294022,0.2885759535499981,0.25,0
20,35,700,171,151,0.4390582610071317,0.0,0.5714285714285714,0
19,54,1026,126,107,0.5568132118182695,0.2293286085207217,0.35185185185185186,0
99,228,22572,166,67,0.49928278433018114,0.045911323041925654,0.4342105263157895,0
22,55,1210,66,44,0.43929020120829326,0.03839548301384285,0.4,0
19,127,2413,123,104,0.5225597843678311,0.07741062775842686,0.14960629921259844,0
15,58,870,164,149,0.5073985357173765,0.05436288723677249,0.25862068965517243,0
21,91,1911,115,94,0.5451546246135578,0.058370630271511174,0.23076923076923078,0
25,145,3625,68,43,0.49616392979498497,0.240959423922077,0.1724137931034483,0
13,67,871,56,43,0.49347804524495753,0.30990504768086696,0.19402985074626866,0
13,49,637,46,33,0.4815802976218418,0.2063332148962739,0.2653061224489796,0
23,105,2415,164,141,0.66311964252433,0.15734717343948182,0.21904761904761905,0
16,97,1552,62,46,0.5587787812365369,0.1530224347213356,0.16494845360824742,0
17,60,1020,124,107,0.5839618869694871,0.04286504380146921,0.2833333333333333,0
12,52,624,122,110,0.6191832723734569,0.0,0.23076923076923078,0
0,0,0,0,0,0.0,0.0,0.0,0
13,67,871,157,144,0.6616566197438883,0.42061237269905083,0.19402985074626866,0
21,67,1407,108,87,0.5354578495189432,0.3807473206427051,0.31343283582089554,0
23,36,828,56,33,0.5583710168974269,0.3395229724152909,0.6388888888888888,0
19,38,722,170,151,0.4648716570155336,0.0,0.5,0
21,149,3129,111,90,0.6533115232503512,0.448389104508521,0.14093959731543623,0
11,78,858,100,89,0.5448915016717629,0.4871041936617098,0.14102564102564102,0
13,70,910,82,69,0.5937312379661774,0.4470815636859315,0.18571428571428572,0
13,53,689,81,68,0.5091218420860801,0.381433763692816,0.24528301886792453,0
21,55,1155,96,75,0.5682195975964073,0.21107635386582616,0.38181818181818183,0
29,183,5307,97,68,0.5854177129233806,0.3330701708408684,0.15846994535519127,0
11,73,803,104,93,0.5970717776526752,0.09019998821555912,0.1506849315068493,0
22,65,1430,99,77,0.5658783286855876,0.3616694402333757,0.3384615384615385,0
26,90,2340,97,71,0.5268295329476561,0.2028004689145051,0.28888888888888886,0
25,132,3300,97,72,0.5653315534947618,0.2908545785496335,0.1893939393939394,0
18,123,2214,110,92,0.6084119514185565,0.268861844196185,0.14634146341463414,0
24,51,1224,97,73,0.5765722576406043,0.34090612409953186,0.47058823529411764,0
11,78,858,135,124,0.6058162446315272,0.10088201225722293,0.14102564102564102,0
14,52,728,84,70,0.6169945044698802,0.4062099444985715,0.2692307692307692,0
11,62,682,128,117,0.7599409771616304,0.1444699815494469,0.1774193548387097,0
18,103,1854,61,43,0.6850689466620395,0.467788526398806,0.17475728155339806,0
11,76,836,119,108,1.0455005478871189,0.19200614429493584,0.14473684210526316,0
21,33,693,177,156,0.44368467252314714,0.01822525835005107,0.6363636363636364,0
20,93,1860,129,109,0.6858307249819039,0.4674473442446948,0.21505376344086022,0
11,74,814,128,117,0.629930947013784,0.26838500523129133,0.14864864864864866,0
39,106,4134,61,22,0.5338247712489441,0.21280563525041984,0.36792452830188677,0
10,68,680,187,177,0.7903536066373112,0.06078523009682901,0.14705882352941177,0
23,131,3013,97,74,0.5046494556788009,0.07292352011905953,0.17557251908396945,0
12,57,684,128,116,0.781706301951325,0.2820792659864146,0.21052631578947367,0
21,50,1050,130,109,0.6314736504235466,0.006522516270407068,0.42,0
20,34,680,173,153,0.48331499297980507,0.08799301027067022,0.5882352941176471,0
28,182,5096,59,31,0.5228068101780746,0.2830239449978006,0.15384615384615385,0
11,67,737,122,111,0.7241183772556661,0.044518531891918484,0.16417910447761194,0
17,89,1513,62,45,0.5905161998348856,0.27475330724855734,0.19101123595505617,0
25,80,2000,56,31,0.5914585989345318,0.21317387872434104,0.3125,0
22,102,2244,187,165,0.5715360620560577,0.03531418567687715,0.21568627450980393,0
21,110,2310,187,166,0.5257479051799779,0.0,0.19090909090909092,0
21,73,1533,187,166,0.6944467498044504,0.0,0.2876712328767123,0
17,85,1445,49,32,0.6679226973545253,0.4351099600941212,0.2,0
11,67,737,67,56,0.49980325668187403,0.2533774985424666,0.16417910447761194,0
14,73,1022,187,173,0.5814850279194909,0.0,0.1917808219178082,0
16,104,1664,181,165,0.8428535676686676,0.0,0.15384615384615385,0
10,68,680,66,56,0.5067055574177783,0.32011707928931254,0.14705882352941177,0
31,178,5518,67,36,0.5542190153064894,0.27782208916175355,0.17415730337078653,0
12,73,876,78,66,0.7666920559774499,0.29459699862808136,0.1643835616438356,0
12,75,900,54,42,0.69140856890295,0.4556910692829975,0.16,0
65,1092,70980,97,32,0.6925080580241089,0.4815765514723522,0.05952380952380952,0
24,67,1608,105,81,0.6746001555641873,0.5544714940581271,0.3582089552238806,0
66,170,11220,97,31,0.9042937782992299,0.6647803920111497,0.38823529411764707,0
20,136,2720,97,77,0.7876508672786066,0.5606520247329648,0.14705882352941177,0
64,190,12160,96,32,0.7091359000436341,0.5420795268530315,0.3368421052631579,0
67,138,9246,98,31,0.7936120026274055,0.5664072366835153,0.4855072463768116,0
19,82,1558,105,86,0.8027771708003273,0.6210618983209725,0.23170731707317074,0
54,117,6318,187,133,1.1718166021506629,0.7132488594273625,0.46153846153846156,1
57,138,7866,187,130,1.6358741849556573,1.098486746747187,0.41304347826086957,1
145,827,119915,187,42,0.583491692539965,0.2977700584152377,0.17533252720677148,1
122,290,35380,187,65,1.6820120610919616,1.3712684037625695,0.4206896551724138,1
21,106,2226,187,166,0.7545301706839667,0.5357154679137734,0.19811320754716982,1
154,162,24948,187,33,1.5752012136416627,0.9220278760130205,0.9506172839506173,1
123,174,21402,187,64,0.5874353637815031,0.21027401976682772,0.7068965517241379,1
145,190,27550,187,42,2.670936410150345,2.7931402494837467,0.7631578947368421,1
57,130,7410,187,130,1.1349997493803599,0.9851398079918025,0.43846153846153846,1
68,385,26180,187,119,0.63154937792727,0.3159965822204849,0.17662337662337663,1
49,201,9849,134,85,0.5242537758999632,0.40108333256485124,0.24378109452736318,0
11,68,748,120,109,0.4950408775378005,0.14697495730419846,0.16176470588235295,0
15,46,690,111,96,0.512222023659102,0.15465789957690176,0.32608695652173914,0
19,91,1729,115,96,0.48266674154462486,0.10546740892106445,0.2087912087912088,0
20,55,1100,121,101,0.514379260029422,0.26417867274995427,0.36363636363636365,0
28,73,2044,114,86,0.5906541196791214,0.31986992881477544,0.3835616438356164,0
18,78,1404,135,117,0.5087727436643903,0.37087691158500363,0.23076923076923078,0
50,114,5700,135,85,0.4668416654070569,0.0,0.43859649122807015,0
23,129,2967,153,130,0.6285004593154427,0.21072271170391152,0.17829457364341086,0
24,133,3192,187,163,0.5938252243908407,0.34920526260624,0.18045112781954886,1
24,133,3192,187,163,0.5938252243908407,0.34920526260624,0.18045112781954886,0
47,281,13207,132,85,0.508827175391035,0.0930435638216575,0.16725978647686832,0
20,108,2160,138,118,0.5083305934035636,0.31525839141873946,0.18518518518518517,0
23,71,1633,135,112,0.5095002619687131,0.3881825342278484,0.323943661971831,0
14,45,630,132,118,0.5109139812621174,0.2577345836232666,0.3111111111111111,0
21,83,1743,66,45,0.7114089866484193,0.40926150042299764,0.25301204819277107,0
14,68,952,139,125,0.541425507361604,0.43163114825448606,0.20588235294117646,0
12,83,996,138,126,0.6232821857475048,0.28493167537570263,0.14457831325301204,0
14,53,742,136,122,0.5204187046672749,0.3931897245012009,0.2641509433962264,0
15,83,1245,132,117,0.612838371149812,0.4935995856747592,0.18072289156626506,0
17,121,2057,139,122,0.5757583933155123,0.4062643609868893,0.14049586776859505,0
23,88,2024,138,115,0.5289060815961019,0.12717290952021226,0.26136363636363635,0
19,123,2337,139,120,0.5572090088987354,0.21923445554976997,0.15447154471544716,0
14,92,1288,133,119,0.5587137362329307,0.20851441405707904,0.15217391304347827,0
15,46,690,137,122,0.5172371685511385,0.3550516531352979,0.32608695652173914,0
21,90,1890,130,109,0.6281155389122139,0.5375392695054724,0.23333333333333334,0
17,61,1037,136,119,0.5885649874732067,0.45657333967448127,0.2786885245901639,0
36,354,12744,134,98,0.5586595905017283,0.25865911744830455,0.1016949152542373,0
11,66,726,130,119,0.5252395819630489,0.4149415534260303,0.16666666666666666,0
18,54,972,133,115,0.47948848676103273,0.038250704805267516,0.3333333333333333,0
22,55,1210,133,111,0.4835353665713819,0.17574305827806982,0.4,0
11,75,825,132,121,0.5210492575648992,0.2786242093646699,0.14666666666666667,0
13,64,832,131,118,0.48344977413383344,0.21286077068899986,0.203125,0
12,62,744,131,119,0.49708894823008287,0.17935392989235918,0.1935483870967742,0
15,57,855,133,118,0.5025451701145386,0.216644550806245,0.2631578947368421,0
15,41,615,108,93,0.5006122363428283,0.0,0.36585365853658536,0
14,57,798,131,117,0.5275067532360591,0.3580029575657471,0.24561403508771928,0
14,46,644,129,115,0.49768051844620415,0.2033946694649501,0.30434782608695654,0
18,62,1116,129,111,0.47432200842114997,0.25575385253349786,0.2903225806451613,0
16,52,832,107,91,0.5207548538271023,0.35152923910131717,0.3076923076923077,0
25,121,3025,99,74,0.4864848030233296,0.0,0.2066115702479339,0
17,74,1258,108,91,0.47888138917036693,0.3333804497672176,0.22972972972972974,0
16,63,1008,103,87,0.49267690919612456,0.0,0.25396825396825395,0
10,62,620,150,140,0.5394295277918835,0.51376531574558,0.16129032258064516,0
25,106,2650,96,71,0.5032723924442281,0.09998940878541412,0.2358490566037736,0
18,102,1836,133,115,0.5914130377171839,0.3812646883239153,0.17647058823529413,0
12,52,624,104,92,0.6531054685546976,0.0,0.23076923076923078,0
44,530,23320,139,95,0.5713598467340938,0.3899413679447647,0.0830188679245283,0
21,65,1365,136,115,0.5470992754771015,0.22765639760653342,0.3230769230769231,0
21,51,1071,102,81,0.5505226990793255,0.43370884270746246,0.4117647058823529,0
35,404,14140,135,100,0.49982289197664725,0.2799534413055925,0.08663366336633663,0
13,57,741,128,115,0.5812735170294994,0.3408801635631485,0.22807017543859648,0
17,43,731,123,106,0.4859081190918124,0.11555096818573461,0.3953488372093023,0
24,121,2904,83,59,0.5393628791143278,0.33292370696250784,0.19834710743801653,0
11,70,770,131,120,0.49010753961878734,0.23894946447610174,0.15714285714285714,0
21,141,2961,135,114,0.5164003996634794,0.3075627876629585,0.14893617021276595,0
15,73,1095,69,54,0.5544394577868077,0.18686182115743852,0.2054794520547945,0
21,86,1806,123,102,0.5465750534590215,0.28418589526100635,0.2441860465116279,0
30,156,4680,132,102,0.48334703108185745,0.16548144182969626,0.19230769230769232,0
21,62,1302,186,165,0.7644322115762613,0.572322619476281,0.3387096774193548,1
13,71,923,187,174,0.764883191818222,0.5274227019070553,0.18309859154929578,1
51,54,2754,137,86,0.6759506716598089,0.5089745809856165,0.9444444444444444,0
14,84,1176,60,46,0.6318984409597376,0.6005955086102347,0.16666666666666666,0
0,0,0,0,0,0.0,0.0,0.0,0
22,123,2706,66,44,1.2180014569012352,0.9505369553931098,0.17886178861788618,0
0,0,0,0,0,0.0,0.0,0.0,0
0,0,0,0,0,0.0,0.0,0.0,0
18,116,2088,63,45,0.6274181619392966,0.500436411121019,0.15517241379310345,0
0,0,0,0,0,0.0,0.0,0.0,0
11,71,781,64,53,0.6736623455831814,0.5064053099497313,0.15492957746478872,0
24,125,3000,187,163,0.7461316494872346,0.6365185969761565,0.192,0
24,125,3000,187,163,0.7461316494872346,0.6365185969761565,0.192,1
0,0,0,0,0,0.0,0.0,0.0,0
0,0,0,0,0,0.0,0.0,0.0,0
0,0,0,0,0,0.0,0.0,0.0,0
0,0,0,0,0,0.0,0.0,0.0,0
0,0,0,0,0,0.0,0.0,0.0,0
21,124,2604,65,44,0.562164325887514,0.38370290901756043,0.1693548387096774,0
12,69,828,135,123,0.638115339739523,0.49839223675109556,0.17391304347826086,0
12,72,864,134,122,0.6031696409405085,0.5602540074454496,0.16666666666666666,0
26,144,3744,137,111,0.579417379551394,0.37484810057455137,0.18055555555555555,0
0,0,0,0,0,0.0,0.0,0.0,0
23,75,1725,111,88,0.5400440324547204,0.0,0.30666666666666664,0
16,62,992,135,119,0.5343998705504942,0.2430263697917551,0.25806451612903225,0
13,79,1027,123,110,0.5293680300611054,0.2641532413222296,0.16455696202531644,0
18,71,1278,109,91,0.49799125550623535,0.0,0.2535211267605634,0
10,67,670,133,123,0.5998405064114298,0.3699712808128709,0.14925373134328357,0
45,496,22320,133,88,0.5537087924501898,0.48295976659974615,0.0907258064516129,0
13,63,819,123,110,0.5472631187738709,0.2609293406042517,0.20634920634920634,0
14,63,882,132,118,0.5440240901307212,0.32905716015872644,0.2222222222222222,0
21,88,1848,67,46,0.4799349860828001,0.14061621780617267,0.23863636363636365,0
15,54,810,96,81,0.43252952814870543,0.0,0.2777777777777778,0
16,102,1632,130,114,0.5061734695768978,0.08659789163718178,0.1568627450980392,0
16,81,1296,71,55,0.4448249805613679,0.03163937487158707,0.19753086419753085,0
15,50,750,127,112,0.44287285391514647,0.14973738864469185,0.3,0
17,58,986,128,111,0.47712299067455255,0.2957354459930707,0.29310344827586204,0
17,51,867,129,112,0.4599695374019016,0.19070212283151072,0.3333333333333333,0
15,49,735,129,114,0.47877615042820976,0.16642719033212278,0.30612244897959184,0
12,61,732,124,112,0.4622966871143992,0.17344763207843,0.19672131147540983,0
15,57,855,125,110,0.47380641239709836,0.15655038466822188,0.2631578947368421,0
17,71,1207,131,114,0.4967598630943756,0.13068137665021334,0.23943661971830985,0
11,68,748,129,118,0.5090021855794665,0.31018564932380804,0.16176470588235295,0
16,63,1008,129,113,0.47059976235287887,0.25324028920044866,0.25396825396825395,0
13,48,624,127,114,0.49615462629589774,0.1382607302519837,0.2708333333333333,0
20,93,1860,129,109,0.5915745845185236,0.5013559145666455,0.21505376344086022,0
19,103,1957,131,112,0.5458969135294355,0.34180665448077613,0.18446601941747573,0
21,90,1890,132,111,0.49079570558512553,0.29631080148654015,0.23333333333333334,0
19,84,1596,104,85,0.5207695087635558,0.0,0.2261904761904762,0
44,266,11704,131,87,0.515349132832404,0.2443250776738801,0.16541353383458646,0
24,72,1728,174,150,2.038491557405916,0.8336813858129936,0.3333333333333333,0
21,77,1617,173,152,0.8325025041294049,0.6095143895483119,0.2727272727272727,0
22,77,1694,174,152,0.8173996684390056,0.47439158407230625,0.2857142857142857,0
17,73,1241,69,52,0.5073224318430364,0.43756298390784265,0.2328767123287671,0
13,63,819,133,120,0.5982510431001765,0.31637945534291523,0.20634920634920634,0
13,56,728,132,119,0.6009033182775944,0.3873271915343244,0.23214285714285715,0
26,129,3354,69,43,0.5787315663067393,0.46183271662852154,0.20155038759689922,0
13,56,728,101,88,0.7064449514428636,0.0,0.23214285714285715,0
13,60,780,117,104,0.5729379778098098,0.3406690280810407,0.21666666666666667,0
31,203,6293,134,103,0.6800456596834645,0.2776033014818617,0.15270935960591134,0
14,67,938,100,86,0.6225764196434866,0.0,0.208955223880597,0
148,289,42772,187,39,0.9670049661897009,0.5381278286315055,0.5121107266435986,1
32,139,4448,127,95,0.6991759008028918,0.5891041383737304,0.2302158273381295,1
13,61,793,131,118,0.5617761088308869,0.5702752995756968,0.21311475409836064,0
0,0,0,0,0,0.0,0.0,0.0,0
0,0,0,0,0,0.0,0.0,0.0,0
32,733,23456,70,38,0.5476705486762511,0.4264221948851641,0.04365620736698499,0
18,56,1008,65,47,0.6254864140475639,0.6057898696563289,0.32142857142857145,0
15,53,795,104,89,0.5329732377780892,0.14444504930829605,0.2830188679245283,0
14,76,1064,125,111,0.6042027344990986,0.4319011252194013,0.18421052631578946,0
42,553,23226,75,33,0.5792708086474757,0.45683314356393917,0.0759493670886076,0
124,475,58900,155,31,0.6516324962281053,0.2623502047646214,0.26105263157894737,0
16,102,1632,124,108,1.2650312846797,0.9314333360238558,0.1568627450980392,0
17,98,1666,120,103,0.7422869480211369,0.3439403771371981,0.17346938775510204,0
0,0,0,0,0,0.0,0.0,0.0,0
0,0,0,0,0,0.0,0.0,0.0,0
0,0,0,0,0,0.0,0.0,0.0,0
23,95,2185,127,104,0.8949146858851622,0.6950032257672041,0.24210526315789474,0
0,0,0,0,0,0.0,0.0,0.0,0
0,0,0,0,0,0.0,0.0,0.0,0
12,79,948,61,49,0.550805491219224,0.3576886644662502,0.1518987341772152,0
12,61,732,104,92,0.6232701801931941,0.4587874303543391,0.19672131147540983,0
13,58,754,96,83,0.5417403014548672,0.532743570354715,0.22413793103448276,0
24,164,3936,112,88,0.5480817981517906,0.5162670444523773,0.14634146341463414,0
15,88,1320,132,117,0.5124702232775501,0.30404315386671116,0.17045454545454544,0
31,474,14694,118,87,0.5276996584882636,0.3648726205316419,0.06540084388185655,0
30,144,4320,132,102,0.5228206418156638,0.28126317009514257,0.20833333333333334,0
52,1073,55796,138,86,0.5232849991416386,0.12656708289083451,0.048462255358807084,0
50,126,6300,137,87,0.5894357384092938,0.42727266025055594,0.3968253968253968,0
22,112,2464,133,111,0.6984596241569876,0.6019521557052069,0.19642857142857142,0
33,825,27225,135,102,0.5259025427742418,0.20833173955332754,0.04,0
38,385,14630,138,100,0.46677990614041487,0.1962060376983188,0.0987012987012987,0
13,57,741,98,85,0.5103135874037557,0.0,0.22807017543859648,0
24,58,1392,67,43,0.48114454084618924,0.042415054926521846,0.41379310344827586,0
